Match_id,Player_id,Player_name,Hero,Position,Side,Kills,Deaths,Assists,LH,GPM,SecondsOfEnemyStunt,AlliedHeal,Won,Team_id,Team_name,Duration,Date,League_id,League_name
1385353448,89166519,那就是要我死,Vengeful Spirit,Top (Safe),Dire,7,0,19,22,392,0,521.0,True,484909,Hyper Glory Team,36:56,2015-04-09T10:51:22+00:00,2661,The Summit 3
1385353448,139876032,你不是真正的快乐！,Treant Protector,Dire Jungle,Dire,2,2,14,30,356,0,655.0,True,484909,Hyper Glory Team,36:56,2015-04-09T10:51:22+00:00,2661,The Summit 3
1385463633,113705693,TongFu.Zsmj,Slark,Bottom (Safe),Radiant,8,9,8,174,427,0,0.0,False,484909,Hyper Glory Team,50:25,2015-04-09T12:02:59+00:00,2661,The Summit 3
1385463633,113055496,Speed!,Sniper,Middle,Radiant,6,6,10,359,414,0,0.0,False,484909,Hyper Glory Team,50:25,2015-04-09T12:02:59+00:00,2661,The Summit 3
1385463633,111533846,TongFu.Xtt,Earthshaker,Top (Off),Radiant,2,8,15,78,290,0,0.0,False,484909,Hyper Glory Team,50:25,2015-04-09T12:02:59+00:00,2661,The Summit 3
1385463633,139876032,你不是真正的快乐！,Treant Protector,Middle,Radiant,5,8,9,6,272,0,962.0,False,484909,Hyper Glory Team,50:25,2015-04-09T12:02:59+00:00,2661,The Summit 3
1385463633,89166519,那就是要我死,Disruptor,Roaming,Radiant,3,9,12,20,217,0,0.0,False,484909,Hyper Glory Team,50:25,2015-04-09T12:02:59+00:00,2661,The Summit 3
1385463633,88553213,iG.ChuaN,Io,Middle,Dire,5,7,14,20,310,0,6100.0,True,5,Invictus Gaming,50:25,2015-04-09T12:02:59+00:00,2661,The Summit 3
1385463633,82327674,LGD.Faith,Dazzle,Bottom (Off),Dire,4,6,14,112,378,0,3900.0,True,5,Invictus Gaming,50:25,2015-04-09T12:02:59+00:00,2661,The Summit 3
1385463633,88585077,iG.Ferrari_430,Queen of Pain,Top (Safe),Dire,10,3,15,301,642,0,0.0,True,5,Invictus Gaming,50:25,2015-04-09T12:02:59+00:00,2661,The Summit 3
1385463633,90892734,BurNIng,Chaos Knight,Middle,Dire,4,5,11,357,535,0,0.0,True,5,Invictus Gaming,50:25,2015-04-09T12:02:59+00:00,2661,The Summit 3
1385463633,89246836,iG.Xi,Broodmother,Bottom (Off),Dire,17,4,8,271,642,0,0.0,True,5,Invictus Gaming,50:25,2015-04-09T12:02:59+00:00,2661,The Summit 3
1385604602,88553213,iG.ChuaN,Lion,Middle,Radiant,0,4,6,30,184,0,0.0,False,5,Invictus Gaming,33:50,2015-04-09T12:52:12+00:00,2661,The Summit 3
1385604602,82327674,LGD.Faith,Ancient Apparition,Bottom (Safe),Radiant,2,4,3,33,217,0,0.0,False,5,Invictus Gaming,33:50,2015-04-09T12:52:12+00:00,2661,The Summit 3
1385604602,88585077,iG.Ferrari_430,Queen of Pain,Bottom (Safe),Radiant,4,3,5,179,536,0,0.0,False,5,Invictus Gaming,33:50,2015-04-09T12:52:12+00:00,2661,The Summit 3
1385604602,90892734,BurNIng,Medusa,Middle,Radiant,2,6,3,229,506,0,0.0,False,5,Invictus Gaming,33:50,2015-04-09T12:52:12+00:00,2661,The Summit 3
1385604602,89246836,iG.Xi,Treant Protector,Top (Off),Radiant,1,7,0,33,220,0,116.0,False,5,Invictus Gaming,33:50,2015-04-09T12:52:12+00:00,2661,The Summit 3
1385604602,113705693,TongFu.Zsmj,Sniper,Middle,Dire,5,2,12,182,492,0,0.0,True,484909,Hyper Glory Team,33:50,2015-04-09T12:52:12+00:00,2661,The Summit 3
1385604602,113055496,Speed!,Viper,Top (Safe),Dire,7,2,10,162,559,0,0.0,True,484909,Hyper Glory Team,33:50,2015-04-09T12:52:12+00:00,2661,The Summit 3
1385604602,111533846,TongFu.Xtt,Centaur Warrunner,Dire Jungle,Dire,3,6,13,78,335,0,0.0,True,484909,Hyper Glory Team,33:50,2015-04-09T12:52:12+00:00,2661,The Summit 3
1385604602,139876032,你不是真正的快乐！,Rubick,Top (Safe),Dire,4,1,13,34,334,0,0.0,True,484909,Hyper Glory Team,33:50,2015-04-09T12:52:12+00:00,2661,The Summit 3
1385604602,89166519,那就是要我死,Chen,Dire Jungle,Dire,5,0,8,90,335,0,1400.0,True,484909,Hyper Glory Team,33:50,2015-04-09T12:52:12+00:00,2661,The Summit 3
1383610073,136477860,Lv.Lin,Lycan,Bottom (Safe),Radiant,7,3,16,459,519,0,345.0,True,2221790,Vici Gaming Potential,1:02:52,2015-04-08T14:50:42+00:00,2661,The Summit 3
1383610073,158719194,^_^*,Lina,Bottom (Safe),Radiant,5,5,13,210,348,0,0.0,True,2221790,Vici Gaming Potential,1:02:52,2015-04-08T14:50:42+00:00,2661,The Summit 3
1383610073,103940975,@dogf1ghts,Treant Protector,Bottom (Safe),Radiant,3,6,13,63,310,0,2900.0,True,2221790,Vici Gaming Potential,1:02:52,2015-04-08T14:50:42+00:00,2661,The Summit 3
